rollout/exploration_rate,rollout/tel_total,rollout/steps,time/time_elapsed,rollout/tran_total,rollout/tran_mean,rollout/agents_survived,time/fps,time/total_timesteps,time/episodes,rollout/distance_travelled,rollout/ho_prob,rollout/ep_len_mean,rollout/tel_mean,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
0.9656289999999998,1.7221308722886688,17,64,15.263334051834482,0.8978431795196754,1,27,1809,116,398.04932776100355,0.8823529411764706,15.73,0.10130181601698052,34.88526382,2.3164491653442383,0.05,1308
0.9646790000000001,0.01531894635493224,3,66,2.830311348594561,0.9434371161981869,1,27,1859,120,98.34319502305222,0.6666666666666666,15.78,0.00510631545164408,34.57611472999999,2.7483770847320557,0.05,1358
0.963786,16.84863069968868,13,68,10.037210762563863,0.7720931355818356,1,27,1906,124,252.8778977289747,0.7692307692307693,15.37,1.2960485153606678,34.74366878,2.428586959838867,0.05,1405
0.9628359999999999,6.215901808253462,4,70,3.898797963118728,0.974699490779682,1,27,1956,128,124.40860250669405,0.75,15.28,1.5539754520633655,32.875690950000006,2.602285146713257,0.05,1455
0.962038,20.083324151413343,10,71,9.161235914248945,0.9161235914248944,1,27,1998,132,242.92156775726994,0.6,14.9,2.0083324151413344,31.711672439999994,2.0312891006469727,0.05,1497
0.9603849999999999,66.5159858006889,29,74,21.9829168005122,0.7580316138107656,1,27,2085,136,524.9950940588325,0.6206896551724138,14.81,2.2936546827823756,32.08631081,1.990651249885559,0.05,1584
0.959397,5.315971155507012,3,76,2.7993772761251945,0.9331257587083982,1,27,2137,140,99.67653541892383,0.3333333333333333,14.52,1.771990385169004,31.672956189999994,1.5243268013000488,0.05,1636
0.9586370000000001,18.280707244123697,9,78,8.032481161657039,0.8924979068507821,1,27,2177,144,234.46050828595315,0.4444444444444444,14.17,2.031189693791522,31.585981570000005,1.88460373878479,0.05,1676
0.9575159999999999,3.228046632875996,10,80,9.368664597243994,0.9368664597243994,1,27,2236,148,254.2574788237825,0.7,13.85,0.3228046632875996,30.64933638,1.7222884893417358,0.05,1735
0.956148,7.524717789504221,29,83,23.93132158029888,0.8252179855275477,1,27,2308,152,563.2416776920344,0.7931034482758621,14.01,0.2594730272242835,30.710657229999995,1.7770040035247803,0.05,1807
0.9551600000000001,10.577487081195319,16,84,13.370518946030574,0.8356574341269108,1,27,2360,156,338.1431414228524,0.875,13.96,0.6610929425747074,30.838370699999995,1.9000054597854614,0.05,1859
0.9533550000000001,35.7979966045083,29,88,25.929677661677353,0.8941268159199087,1,27,2455,160,663.3282622793918,0.6896551724137931,14.22,1.2344136760175275,33.17074611,1.599962592124939,0.05,1954
0.9519110000000001,43.60102811946006,29,90,24.341838664597926,0.8393737470551009,1,27,2531,164,606.6340796895443,0.6206896551724138,14.1,1.5034837282572435,33.782277539999995,1.8342981338500977,0.05,2030
0.9503339999999999,22.71130986212039,28,93,22.363563084891222,0.798698681603258,1,27,2614,168,540.8671436736307,0.75,14.43,0.8111182093614425,34.58426392,1.4658745527267456,0.05,2113
0.9489470000000001,77.36062841497701,29,96,21.931434317782585,0.7562563557856063,1,27,2687,172,530.3568093691872,0.6896551724137931,14.62,2.6676078763785176,35.343816049999994,1.4958453178405762,0.05,2186
0.9479209999999999,0.16917337490391626,3,98,2.8654206176915666,0.9551402058971888,1,27,2741,176,99.3549071286134,0.6666666666666666,14.68,0.056391124967972085,35.306708609999994,1.6909922361373901,0.05,2240
0.946458,48.19051349043774,15,101,13.698846696536531,0.9132564464357688,1,27,2818,180,369.3378369915536,0.6,15.05,3.212700899362516,35.49512536,1.5084282159805298,0.05,2317
0.9446340000000001,29.422861916097503,29,104,23.832495694195586,0.8218101963515719,1,27,2914,184,592.8584190793842,0.6206896551724138,15.26,1.0145814453826725,35.51773045,1.4218618869781494,0.05,2413
0.9436650000000001,5.919884213881316,2,106,1.8987119249825124,0.9493559624912562,1,27,2965,188,74.30116237839647,0.5,15.1,2.959942106940658,35.84870015,1.7299778461456299,0.05,2464
0.9421259999999999,95.40664322834532,29,109,24.302547473738965,0.838018878404792,1,27,3046,192,602.265508856906,0.7241379310344828,15.18,3.2898842492532867,37.604167159999996,1.8669393062591553,0.05,2545
0.940815,16.52514855607412,5,112,4.698797963851417,0.9397595927702834,1,27,3115,196,149.40860662395957,0.6,15.34,3.305029711214824,37.397051839999996,1.8699281215667725,0.05,2614
0.939732,1.0110379123048967,4,114,3.7631439766635686,0.9407859941658921,1,27,3172,200,123.17281960528071,0.5,15.37,0.2527594780762242,37.17321153999999,1.5427095890045166,0.05,2671
0.9388960000000001,8.490828015728242,2,115,1.8987986913137052,0.9493993456568526,1,27,3216,204,74.41206760197515,0.0,15.34,4.245414007864121,37.736149759999996,1.9317874908447266,0.05,2715
